Wall time,Step,Value
1664026608.617755,182000,0.21358123421669006
1664026671.7031622,184000,0.1028502881526947
1664026734.2964694,186000,0.23885369300842285
1664026796.7257192,188000,0.19365857541561127
1664026859.4231005,190000,0.26797249913215637
1664026922.8121965,192000,0.22536496818065643
1664026985.9594274,194000,0.205562561750412
1664027048.593635,196000,0.20947225391864777
1664027111.0400507,198000,0.22548966109752655
1664027173.786461,200000,0.21002532541751862
1664027236.4517612,202000,0.2647228240966797
1664027299.1292424,204000,0.2419111728668213
1664027361.5072567,206000,0.2718580663204193
1664027423.967817,208000,0.2847931683063507
1664027487.2221925,210000,0.16162696480751038
1664027549.734806,212000,0.18130381405353546
1664027612.513443,214000,0.2808729112148285
1664027674.977619,216000,0.20797358453273773
1664027737.4289694,218000,0.28026270866394043
1664027800.2762275,220000,0.26315996050834656
1664027862.9744494,222000,0.19630232453346252
1664027926.953502,224000,0.2388283759355545
1664027989.2436223,226000,0.26819315552711487
1664028052.0583348,228000,0.2439449429512024
1664028114.6045353,230000,0.28226733207702637
1664028177.3207424,232000,0.2493780255317688
1664028240.3430328,234000,0.17753294110298157
1664028303.070391,236000,0.14180025458335876
1664028365.9591815,238000,0.3163659870624542
1664028428.345334,240000,0.33875221014022827
1664028491.3729076,242000,0.29247114062309265
1664028554.2915149,244000,0.2786744236946106
1664028616.5535567,246000,0.2147163301706314
1664028679.4741096,248000,0.21797220408916473
1664028741.8432903,250000,0.32369592785835266
1664028804.9413419,252000,0.2697734534740448
1664028867.4385545,254000,0.30452707409858704
1664028929.9187164,256000,0.18534088134765625
1664028992.200883,258000,0.18914872407913208
1664029054.339496,260000,0.16296206414699554
1664029116.7396467,262000,0.2989272177219391
1664029179.0986824,264000,0.27092990279197693
1664029241.525855,266000,0.25670748949050903
1664029303.4880183,268000,0.26978716254234314
1664029365.8661637,270000,0.25131481885910034
1664029429.0297248,272000,0.274363249540329
1664029491.630846,274000,0.29304739832878113
1664029554.4999387,276000,0.2144458293914795
1664029617.0280654,278000,0.3711134195327759
1664029679.4278824,280000,0.3181426227092743
1664029742.3640826,282000,0.2573111653327942
1664029805.2301364,284000,0.2939745783805847
1664029867.5118551,286000,0.3570806682109833
1664029929.6417482,288000,0.33414748311042786
1664029991.8744476,290000,0.22619234025478363
1664030054.9635665,292000,0.40104177594184875
1664030117.6681423,294000,0.2660995423793793
1664030180.1562262,296000,0.3122759759426117
1664030242.3424172,298000,0.31896287202835083
1664030304.6957088,300000,0.30729418992996216
