Wall time,Step,Value
1664036059.9288952,180000,0.08187799900770187
1664036123.391989,182000,0.03655983880162239
1664036186.1260765,184000,0.1038130596280098
1664036249.0321612,186000,0.09159263968467712
1664036312.1973138,188000,0.11932846903800964
1664036374.674332,190000,0.11114796251058578
1664036437.841051,192000,0.11507858335971832
1664036500.3627095,194000,0.0933389663696289
1664036563.274417,196000,0.12474880367517471
1664036626.7534568,198000,0.11261104047298431
1664036689.1101387,200000,0.11019224673509598
1664036752.3402474,202000,0.09236160665750504
1664036814.897442,204000,0.114153191447258
1664036878.2825122,206000,0.09432052075862885
1664036941.3575838,208000,0.12255039066076279
1664037004.0308578,210000,0.10123775899410248
1664037067.5598807,212000,0.13933952152729034
1664037130.5268917,214000,0.1159137487411499
1664037193.993963,216000,0.10179249197244644
1664037256.7756436,218000,0.1376696527004242
1664037319.3857145,220000,0.09336119890213013
1664037382.8134289,222000,0.1638709455728531
1664037445.702825,224000,0.12661272287368774
1664037508.389016,226000,0.11503192782402039
1664037571.4021177,228000,0.10545436292886734
1664037633.9951954,230000,0.10354740172624588
1664037697.1901946,232000,0.10572545975446701
1664037760.3603213,234000,0.10308483988046646
1664037823.2888942,236000,0.15306350588798523
1664037886.368938,238000,0.11576031148433685
1664037949.259247,240000,0.1456344872713089
1664038012.4247613,242000,0.154007226228714
1664038075.2159603,244000,0.12922796607017517
1664038137.8321762,246000,0.12743468582630157
1664038200.6768777,248000,0.13592694699764252
1664038262.984548,250000,0.13975143432617188
1664038326.101591,252000,0.1342749148607254
1664038388.5447063,254000,0.07014285773038864
1664038451.4487522,256000,0.1360674500465393
1664038514.2642596,258000,0.13273605704307556
1664038576.628904,260000,0.09840048849582672
1664038640.482001,262000,0.12150123715400696
1664038702.9983883,264000,0.1435297131538391
1664038765.5811768,266000,0.146813303232193
1664038828.1057794,268000,0.13647210597991943
1664038890.523434,270000,0.13286007940769196
1664038953.6405444,272000,0.16951188445091248
1664039016.5415606,274000,0.12354166805744171
1664039079.333161,276000,0.11846694350242615
1664039141.920682,278000,0.16225095093250275
1664039204.3563426,280000,0.14184749126434326
1664039267.2744842,282000,0.15820638835430145
1664039329.7426004,284000,0.1659967601299286
1664039392.608681,286000,0.1661013662815094
1664039455.356756,288000,0.1652727723121643
1664039518.4138587,290000,0.16100254654884338
1664039581.8344693,292000,0.1426624357700348
1664039644.4454646,294000,0.1654435098171234
1664039706.7455215,296000,0.1500362753868103
1664039767.6416907,298000,0.1625879406929016
1664039828.326765,300000,0.13275833427906036
