Wall time,Step,Value
1664037190.90794,220000,0.3041727840900421
1664037253.602631,222000,0.2808424234390259
1664037316.0347166,224000,0.34852755069732666
1664037379.1074252,226000,0.23670245707035065
1664037441.729835,228000,0.17294855415821075
1664037504.041006,230000,0.32534682750701904
1664037567.00212,232000,0.1958661675453186
1664037629.5651922,234000,0.3326742947101593
1664037692.5022006,236000,0.15147793292999268
1664037755.4862792,238000,0.26323169469833374
1664037817.8338914,240000,0.15429532527923584
1664037880.8449342,242000,0.17231379449367523
1664037943.5052347,244000,0.2586156725883484
1664038006.5437636,246000,0.2009570151567459
1664038068.99144,248000,0.2106228768825531
1664038131.1781645,250000,0.21999387443065643
1664038193.9368513,252000,0.2205023169517517
1664038256.0769806,254000,0.2635952830314636
1664038318.787595,256000,0.39776811003685
1664038381.0677023,258000,0.22572733461856842
1664038443.2827344,260000,0.22333286702632904
1664038506.4212196,262000,0.30629807710647583
1664038568.6219037,264000,0.30796951055526733
1664038632.0500076,266000,0.2359095811843872
1664038694.2047708,268000,0.22286127507686615
1664038756.1861694,270000,0.31124112010002136
1664038818.6807761,272000,0.18215230107307434
1664038880.5004563,274000,0.22783930599689484
1664038943.6115506,276000,0.2623262107372284
1664039006.1845617,278000,0.25855115056037903
1664039068.313152,280000,0.23703719675540924
1664039131.1786802,282000,0.2765326201915741
1664039193.5973408,284000,0.2014123499393463
1664039256.0483959,286000,0.3168070912361145
1664039318.3646064,288000,0.26633360981941223
1664039380.592671,290000,0.29120302200317383
1664039443.4717526,292000,0.27222761511802673
1664039506.2188177,294000,0.34282559156417847
1664039569.0759764,296000,0.30467289686203003
1664039631.5284667,298000,0.2407541573047638
1664039693.750482,300000,0.2829591631889343
